,Company,Specific Bean Origin,Review Date,Cocoa Percent,Company Location,Rating,Bean Type,Broad Bean Origin,price(100g)
799,Solstice,Bolivia,2013,70.0,U.S.A.,65.0,Blend,Bolivia,113750.0
800,Solstice,San Martin,2013,70.0,U.S.A.,65.0,Blend,Peru,113750.0
801,Solstice,Wasatch,2013,70.0,U.S.A.,70.0,Blend,Other,122500.0
802,Soma,"Oko Caribe, Duarte P., Collab w Chocosol",2016,62.0,Canada,70.0,Blend,Domincan Republic,108500.0
803,Soma,"Sambirano Valley, Black Science, B-60307.0",2016,70.0,Canada,70.0,Trinitario,Madagascar,122500.0
804,Soma,"Bahia Black, batch bra50722.1",2016,70.0,Canada,70.0,Forastero (Parazinho),Brazil,122500.0
805,Soma,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",2016,70.0,Canada,75.0,Trinitario,Nicaragua,131250.0
806,Soma,"Tien Giang, Black S., batch VIT60420.0",2016,70.0,Canada,80.0,Trinitario,Vietnam,140000.0
807,Soma,"Camino Verde, Black S., batch cvu6030.0",2016,70.0,Canada,65.0,Blend,Ecuador,113750.0
808,Soma,CSB Chama,2015,70.0,Canada,70.0,Criollo,Venezuela,122500.0
809,Soma,"La Tronca, Matagalpa",2014,70.0,Canada,70.0,Blend,Nicaragua,122500.0
810,Soma,Maranon Canyon,2014,70.0,Canada,75.0,Forastero (Nacional),Peru,131250.0
811,Soma,La Dalia,2014,70.0,Canada,65.0,Trinitario,Nicaragua,113750.0
812,Soma,"Espiritu Santo, 'Smoke Monster'",2014,70.0,Canada,75.0,Forastero (Amelonado),Vanuatu,131250.0
813,Soma,Little Big Man,2014,70.0,Canada,65.0,Blend,Madagascar & Ecuador,113750.0
814,Soma,Java,2013,70.0,Canada,65.0,Criollo,Indonesia,113750.0
815,Soma,"Apurimac, El Quinacho Co-op",2013,70.0,Canada,55.0,Criollo,Peru,96250.0
816,Soma,"Sangre Grande P., Trinidad",2013,70.0,Canada,75.0,Trinitario,Trinidad,131250.0
817,Soma,Chef's Blend,2013,70.0,Canada,65.0,Blend,Other,113750.0
818,Soma,Patanemo,2013,70.0,Canada,75.0,Criollo,Venezuela,131250.0
819,Soma,"Maracaibo, El Vigia",2013,70.0,Canada,80.0,Criollo,Venezuela,140000.0
820,Soma,Equator,2013,67.0,Canada,80.0,Blend,"Peru, Dom. Rep",134000.0
821,Soma,Orinoco,2013,70.0,Canada,65.0,Forastero,Venezuela,113750.0
822,Soma,"Bachelor's Hall E., St. Thomas Parish",2013,70.0,Canada,80.0,Trinitario,Jamaica,140000.0
823,Soma,Noula Coop,2012,70.0,Canada,65.0,Blend,Haiti,113750.0
824,Soma,O'ahu,2012,70.0,Canada,75.0,Blend,Hawaii,131250.0
825,Soma,"Dual Origins, Sambirano, Elvesia",2012,70.0,Canada,80.0,Blend,"Dom. Rep., Madagascar",140000.0
826,Soma,"Dancing in Your Head, 5 bean blend",2012,70.0,Canada,80.0,Blend,"Gre., PNG, Haw., Haiti, Mad",140000.0
827,Soma,Cahabon Region,2012,70.0,Canada,70.0,Trinitario,Guatemala,122500.0
828,Soma,Carenero Superior,2012,70.0,Canada,75.0,Trinitario,Venezuela,131250.0
829,Soma,Eastern Promises,2012,70.0,Canada,70.0,Blend,"Mad., Java, PNG",122500.0
830,Soma,"Grenada, Black Science",2011,70.0,Canada,55.0,Trinitario,Grenada,96250.0
831,Soma,"Alto Beni, Wild Bolivian",2011,70.0,Canada,70.0,Nacional,Bolivia,122500.0
832,Soma,Peruvian,2011,64.0,Canada,80.0,Blend,Peru,128000.0
833,Soma,"Three Amigos(Chuao, Wild Bolivia, D.R.)",2011,70.0,Canada,80.0,Blend,"Ven, Bolivia, D.R.",140000.0
834,Soma,"Elvesia P., Black Science",2011,70.0,Canada,75.0,Forastero,Dominican Republic,131250.0
835,Soma,Chuao,2011,70.0,Canada,70.0,Criollo,Venezuela,122500.0
836,Soma,Black Science Blend 1,2010,70.0,Canada,75.0,"Trinitario, Nacional","DR, Ecuador, Peru",131250.0
837,Soma,Hispaniola,2009,70.0,Canada,60.0,Forastero,Dominican Republic,105000.0
838,Soma,Africa,2009,70.0,Canada,70.0,Forastero,Ghana,122500.0
839,Soma,Conacado,2009,70.0,Canada,60.0,Trinitario,Dominican Republic,105000.0
840,Soma,Papua New Guinea,2009,70.0,Canada,70.0,Trinitario,Papua New Guinea,122500.0
841,Soma,Madagascar,2009,70.0,Canada,75.0,Criollo,Madagascar,131250.0
842,Soma,Ocumare,2009,70.0,Canada,75.0,Criollo,Venezuela,131250.0
843,Somerville,Nicaragua,2014,70.0,U.S.A.,65.0,Blend,Nicaragua,113750.0
844,Somerville,"Hawaiian, Big Island",2014,70.0,U.S.A.,70.0,Blend,Hawaii,122500.0
845,Soul,Dominican Republic,2017,70.0,Canada,65.0,Blend,Dominican Republic,113750.0
846,Soul,Madagascar,2017,70.0,Canada,70.0,Blend,Madagascar,122500.0
847,Spagnvola,AgroCriso Plantation,2012,70.0,U.S.A.,60.0,Blend,Dominican Republic,105000.0
848,Spencer,Dominican Republic,2017,70.0,U.S.A.,75.0,Blend,Dominican Republic,131250.0
849,Spencer,Ecuador,2017,70.0,U.S.A.,70.0,Blend,Ecuador,122500.0
850,Spencer,Peru,2017,70.0,U.S.A.,55.0,Blend,Peru,96250.0
851,Spencer,"Dominican Republic, lot D82R",2016,70.0,Australia,70.0,Blend,Domincan Republic,122500.0
852,Spencer,"Ecuador, lot E432314L",2016,70.0,Australia,75.0,Blend,Ecuador,131250.0
853,Spencer,"Madagascar, lot M0403R",2016,70.0,Australia,75.0,Blend,Madagascar,131250.0
854,Sprungli (Felchlin),Alto Beni,2013,70.0,Switzerland,60.0,Criollo,Bolivia,105000.0
855,SRSLY,Dominican Republic,2013,70.0,U.S.A.,60.0,Blend,Dominican Republic,105000.0
856,Starchild,"Bolivar, Arriba",2015,70.0,U.S.A.,60.0,Forastero (Nacional),Ecuador,105000.0
857,Starchild,Hispaniola,2015,70.0,U.S.A.,60.0,Blend,Domincan Republic,105000.0
858,Starchild,Cacao Verapaz,2015,70.0,U.S.A.,60.0,Blend,Guatemala,105000.0
859,Starchild,Rio Tuma,2015,70.0,U.S.A.,60.0,Trinitario (Amelonado),Nicaragua,105000.0
860,Starchild,Sambirano Valley,2015,70.0,U.S.A.,60.0,Trinitario,Madagascar,105000.0
861,Stella (aka Bernrain),"Bahia, Agri-Forestal Plantation, 2010",2012,68.0,Switzerland,55.0,Trinitario,Brazil,93500.0
862,Stone Grindz,"Ecuador, Twilght Dark",2014,70.0,U.S.A.,70.0,Blend,Ecuador,122500.0
863,StRita Supreme,"Samar, East Visayas region",2012,65.0,U.S.A.,50.0,Blend,Philippines,81250.0
864,StRita Supreme,"Samar, East Visayas region",2012,70.0,U.S.A.,50.0,Blend,Philippines,87500.0
865,Sublime Origins,Sambirano,2013,67.0,U.S.A.,55.0,Trinitario,Madagascar,92125.0
866,Summerbird,Peru,2016,61.0,Denmark,50.0,"Criollo, Trinitario",Peru,76250.0
867,Suruca Chocolate,Venezuela,2016,70.0,Venezuela,55.0,Blend,Venezuela,96250.0
868,Suruca Chocolate,Venezuela,2016,60.0,Venezuela,60.0,Blend,Venezuela,90000.0
869,Svenska Kakaobolaget,Sri Lanka,2015,70.0,Sweden,55.0,"Criollo, Trinitario",Sri Lanka,96250.0
870,Szanto Tibor,Nacional,2015,70.0,Hungary,65.0,Blend,Ecuador,113750.0
871,Szanto Tibor,Ambolikapiky,2015,70.0,Hungary,65.0,Trinitario,Madagascar,113750.0
872,Szanto Tibor,"Winak, Sumaco",2015,70.0,Hungary,75.0,Forastero (Nacional),Ecuador,131250.0
873,Szanto Tibor,"Ben Tre, Mekong Delta",2015,70.0,Hungary,65.0,Trinitario,Vietnam,113750.0
874,Szanto Tibor,"Fazenda Sempre Firme, Bahia",2015,70.0,Hungary,70.0,Forastero (Parazinho),Brazil,122500.0
875,Szanto Tibor,Porcelana,2014,70.0,Hungary,70.0,Criollo,Venezuela,122500.0
876,Szanto Tibor,Baracoa,2014,70.0,Hungary,75.0,Trinitario,Cuba,131250.0
877,Szanto Tibor,"Autumn, Primary Harvest, 2012",2013,70.0,Hungary,70.0,Criollo,Madagascar,122500.0
878,Szanto Tibor,"Spring, Secondary Harvest, 2012",2013,70.0,Hungary,70.0,Criollo,Madagascar,122500.0
879,Szanto Tibor,Cacao Blanco,2013,70.0,Hungary,65.0,Blend,Nicaragua,113750.0
880,Szanto Tibor,Santo Domingo,2012,70.0,Hungary,65.0,Blend,Dominican Republic,113750.0
881,Szanto Tibor,Millot Plantation,2012,70.0,Hungary,65.0,Blend,Madagascar,113750.0
882,Szanto Tibor,"Ayacucho, ""El Guinacho""",2012,70.0,Hungary,75.0,Blend,Peru,131250.0
883,Szanto Tibor,Crudo,2011,70.0,Hungary,60.0,Blend,Venezuela,105000.0
884,Tabal,Costa Rica,2013,70.0,U.S.A.,55.0,Blend,Costa Rica,96250.0
885,Tabal,Dominican Republic,2013,70.0,U.S.A.,55.0,Blend,Dominican Republic,96250.0
886,Tabal,"Chiapas, Lacandon Jungle",2013,70.0,U.S.A.,50.0,Blend,Mexico,87500.0
887,Tabal,Peru,2013,70.0,U.S.A.,60.0,Blend,Peru,105000.0
888,Tablette (aka Vanillabeans),Colombia,2015,70.0,Japan,60.0,Blend,Colombia,105000.0
889,Tablette (aka Vanillabeans),Papua,2015,62.0,Japan,65.0,Blend,Papua New Guinea,100750.0
890,Tablette (aka Vanillabeans),Vietnam,2015,60.0,Japan,65.0,Trinitario,Vietnam,97500.0
891,Tan Ban Skrati,"Paramaribo, batch 20160043-01",2016,70.0,Suriname,65.0,Trinitario,Suriname,113750.0
892,Taza,Belize,2014,68.0,U.S.A.,60.0,Trinitario,Belize,102000.0
893,Taza,"Dark, Stone Ground",2007,70.0,U.S.A.,60.0,Blend,Dominican Republic,105000.0
894,TCHO,West Africa,2016,62.0,U.S.A.,40.0,Forastero,West Africa,62000.0
895,TCHO,TCHOPro 60.5,2009,60.0,U.S.A.,55.0,Blend,Other,82500.0
896,TCHO,TCHOPro 68,2009,68.0,U.S.A.,60.0,Blend,Other,102000.0
897,TCHO,Chocolatey-beta,2008,70.0,U.S.A.,50.0,Forastero,Ghana,87500.0
898,TCHO,Fruity-beta,2008,70.0,U.S.A.,50.0,Blend,Peru,87500.0
899,TCHO,Citrus-beta,2008,70.0,U.S.A.,55.0,Blend,Madagascar,96250.0
900,TCHO,Nutty-beta,2008,70.0,U.S.A.,50.0,Blend,Peru,87500.0
901,Tejas,Concepcion,2012,70.0,U.S.A.,55.0,Blend,Madagascar,96250.0
902,Tejas,Bayou Blend,2012,70.0,U.S.A.,60.0,Blend,"Ecuador, Mad., PNG",105000.0
903,Tejas,Aranama,2012,70.0,U.S.A.,60.0,Blend,Papua New Guinea,105000.0
904,Tejas,Presidio,2012,70.0,U.S.A.,70.0,Blend,Dominican Republic,122500.0
905,Tejas,"La Bahia, w/ cane juice",2012,70.0,U.S.A.,65.0,Blend,Ecuador,113750.0
906,Tejas,Capistrano,2012,70.0,U.S.A.,40.0,Blend,Peru,70000.0
907,Tejas,"La Bahia, w/ cane sugar",2012,70.0,U.S.A.,65.0,Blend,Ecuador,113750.0
908,Tejas,San Jose,2012,70.0,U.S.A.,55.0,Blend,Bolivia,96250.0
909,Tejas,Capistrano*,2012,70.0,U.S.A.,60.0,Blend,Madagascar,105000.0
910,Tejas,Espada,2012,70.0,U.S.A.,65.0,Blend,Mexico,113750.0
911,Tejas,Espada,2012,70.0,U.S.A.,55.0,Blend,Brazil,96250.0
912,Tejas,San Jose,2012,67.0,U.S.A.,65.0,Blend,Bolivia,108875.0
913,Tejas,"Bahia, Floresta Azul,Good Friends Reserve#3",2012,70.0,U.S.A.,70.0,Forastero (Parazinho),Brazil,122500.0
914,Terroir,Peru,2015,70.0,U.S.A.,55.0,Blend,Peru,96250.0
915,Terroir,Belize,2015,70.0,U.S.A.,75.0,Trinitario,Belize,131250.0
916,Terroir,Madagascar,2015,70.0,U.S.A.,75.0,Trinitario,Madagascar,131250.0
917,Terroir,Ecuador,2015,70.0,U.S.A.,65.0,Blend,Ecuador,113750.0
918,Terroir,Oko Caribe,2015,70.0,U.S.A.,70.0,Blend,Domincan Republic,122500.0
919,Terroir,Guatemala,2015,70.0,U.S.A.,75.0,Trinitario,Guatemala,131250.0
920,Terroir,Madagascar,2014,67.0,U.S.A.,75.0,Trinitario,Madagascar,125625.0
921,The Barn,Peru,2015,70.0,Sweden,60.0,Blend,Peru,105000.0
922,Theo,Congo w/ nibs,2012,65.0,U.S.A.,65.0,Forastero,Congo,105625.0
923,Theo,Madagascar,2007,65.0,U.S.A.,70.0,Trinitario,Madagascar,113750.0
924,Theobroma,"Piura Select, Cacao Blanc",2015,70.0,Japan,65.0,Blend,Peru,113750.0
925,Tobago Estate (Pralus),"Roxborough, Tobago",2012,70.0,France,80.0,Trinitario,Tobago,140000.0
926,twenty-four blackbirds,Dominican Republic,2013,68.0,U.S.A.,65.0,Blend,Dominican Republic,110500.0
927,Two Ravens,Peru,2016,60.0,U.S.A.,60.0,Criollo,Peru,90000.0
928,Un Dimanche A Paris,Dominican Republic,2011,63.0,France,75.0,Blend,Dominican Republic,118125.0
929,Undone,Nourish,2014,70.0,U.S.A.,60.0,Blend,Dominican Republic,105000.0
930,Urzi,"Sur del Lago, Merida",2014,65.0,Italy,65.0,Trinitario,Venezuela,105625.0
931,Valrhona,"Piura, Illanka, Quemazon",2015,63.0,France,80.0,Blend,Peru,126000.0
932,Valrhona,"Andoa, Grand Cru blend",2013,70.0,France,70.0,Blend,Other,122500.0
933,Valrhona,"Loma Sotavento, 2013",2013,64.0,France,70.0,Blend,Dominican Republic,112000.0
934,Valrhona,"Otucan, Grand Cru",2012,69.0,France,80.0,Blend,Venezuela,138000.0
935,Valrhona,Caraque,2011,56.0,France,65.0,Blend,Other,91000.0
936,Valrhona,"Porcelana, Pedegral",2011,64.0,France,80.0,Criollo,Venezuela,128000.0
937,Valrhona,Tainori,2009,64.0,France,75.0,Blend,Dominican Republic,120000.0
938,Valrhona,Alpaco,2009,66.0,France,75.0,Blend,Ecuador,123750.0
939,Valrhona,Nyangbo,2009,68.0,France,70.0,Forastero,Ghana,119000.0
940,Valrhona,Chuao 2002 P.,2007,65.0,France,75.0,Trinitario,Venezuela,121875.0
941,Valrhona,Manjari,2007,64.0,France,80.0,"Criollo, Trinitario",Madagascar,128000.0
942,Valrhona,"Porcelana, Maracaibo, Palmira P. 2006",2007,64.0,France,65.0,Criollo (Porcelana),Venezuela,104000.0
943,Valrhona,Caraibe,2006,66.0,France,60.0,Trinitario,Carribean,99000.0
944,Valrhona,Guanaja,2006,70.0,France,80.0,"Criollo, Trinitario",South America,140000.0
945,Valrhona,Gran Couva 2005 P.,2006,64.0,France,50.0,Trinitario,Trinidad,80000.0
946,Valrhona,"Porcelana, Maracaibo, Palmira P. 2005",2006,64.0,France,60.0,Criollo (Porcelana),Venezuela,96000.0
947,Valrhona,"Sambirano, Ampamakia 2005, Millot P.",2006,64.0,France,70.0,Trinitario,Madagascar,112000.0
948,Vanleer (Barry Callebaut),Napa,2012,65.0,U.S.A.,55.0,Forastero,Ghana,89375.0
949,Vao Vao (Chocolaterie Robert),Madagascar,2009,70.0,Madagascar,60.0,Trinitario,Madagascar,105000.0
950,Vao Vao (Chocolaterie Robert),Madagascar w/ nibs,2009,68.0,Madagascar,60.0,Trinitario,Madagascar,102000.0
951,Vao Vao (Chocolaterie Robert),Madagascar,2009,64.0,Madagascar,65.0,Trinitario,Madagascar,104000.0
952,Vicuna,Palos Blancos,2015,70.0,U.S.A.,65.0,Blend,Bolivia,113750.0
953,Vicuna,Palos Blancos + nibs,2015,70.0,U.S.A.,65.0,Blend,Bolivia,113750.0
954,Videri,Classic,2012,70.0,U.S.A.,65.0,Blend,Central and S. America,113750.0
955,Vietcacao (A. Morin),"Ben Tre, Mekong Delta, MoCay",2012,70.0,France,70.0,Trinitario,Vietnam,122500.0
956,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2007",2007,65.0,U.S.A.,60.0,Forastero (Arriba),Ecuador,97500.0
957,Vivra,Peru,2016,70.0,U.S.A.,50.0,Blend,Peru,87500.0
958,Vivra,Ocumare,2016,70.0,U.S.A.,50.0,Blend,Venezuela,87500.0
959,Vivra,Dominican Republic,2016,70.0,U.S.A.,60.0,Blend,Domincan Republic,105000.0
960,Wellington Chocolate Factory,Conacado,2016,70.0,New Zealand,70.0,Trinitario,Dominican Republic,122500.0
961,Wellington Chocolate Factory,"Piura Blanco, Norandino",2016,70.0,New Zealand,70.0,Blend,Peru,122500.0
962,Willie's Cacao,Los Llanos,2016,70.0,U.K.,80.0,Blend,Colombia,140000.0
963,Willie's Cacao,Java,2010,69.0,U.K.,75.0,Blend,Indonesia,129375.0
964,Willie's Cacao,San Martin,2009,70.0,U.K.,60.0,Blend,Peru,105000.0
965,Woodblock,"Maranon, Cajamarca",2014,70.0,U.S.A.,60.0,Forastero (Nacional),Peru,105000.0
966,Woodblock,"Camino Verde P., Balao, Guayas",2013,70.0,U.S.A.,65.0,Blend,Ecuador,113750.0
967,Woodblock,Gran Couva,2013,70.0,U.S.A.,70.0,Trinitario,Trinidad,122500.0
968,Woodblock,Ecuador,2012,70.0,U.S.A.,50.0,Blend,Ecuador,87500.0
969,Woodblock,Costa Rica,2012,70.0,U.S.A.,60.0,Blend,Costa Rica,105000.0
970,Woodblock,Sambirano,2012,70.0,U.S.A.,65.0,Trinitario,Madagascar,113750.0
971,Woodblock,Ocumare,2011,70.0,U.S.A.,80.0,Blend,Venezuela,140000.0
972,Woodblock,La Red,2011,70.0,U.S.A.,70.0,Blend,Dominican Republic,122500.0
973,Xocolat,Hispaniola,2013,66.0,Domincan Republic,60.0,Blend,Dominican Republic,99000.0
974,Xocolla,"Sambirano, batch 170102",2017,70.0,U.S.A.,55.0,Blend,Madagascar,96250.0
975,Xocolla,"Hispaniola, batch 170104",2017,70.0,U.S.A.,50.0,Blend,Dominican Republic,87500.0
976,Zak's,"Papua New Guinea, Batch 2",2015,70.0,U.S.A.,60.0,Blend,Papua New Guinea,105000.0
977,Zak's,"Dominican Republic, Batch D2",2015,70.0,U.S.A.,65.0,Blend,Domincan Republic,113750.0
978,Zak's,"Madagascar, Batch 2",2015,70.0,U.S.A.,65.0,Trinitario,Madagascar,113750.0
979,Zak's,"Peru, Batch 1",2015,70.0,U.S.A.,65.0,Blend,Peru,113750.0
980,Zak's,"Belize, Batch 2",2015,70.0,U.S.A.,70.0,Trinitario,Belize,122500.0
981,Zak's,"House Blend, Batch 2",2015,60.0,U.S.A.,60.0,Blend,Other,90000.0
982,Zart Pralinen,"Millot P., Ambanja",2016,70.0,Austria,70.0,"Criollo, Trinitario",Madagascar,122500.0
983,Zart Pralinen,UNOCACE,2016,70.0,Austria,55.0,Nacional (Arriba),Ecuador,96250.0
984,Zart Pralinen,"Kakao Kamili, Kilombero Valley",2016,70.0,Austria,70.0,"Criollo, Trinitario",Tanzania,122500.0
985,Zokoko,Goddess Blend,2016,65.0,Australia,65.0,Blend,Other,105625.0
986,Zokoko,Alto Beni,2011,68.0,Australia,70.0,Blend,Bolivia,119000.0
987,Zokoko,Tokiala,2011,66.0,Australia,70.0,Trinitario,Papua New Guinea,115500.0
988,Zotter,Amazonas Frucht,2012,65.0,Austria,70.0,Blend,Other,113750.0
989,Zotter,"Satipo Pangoa region, 16hr conche",2012,70.0,Austria,60.0,Criollo (Amarru),Peru,105000.0
990,Zotter,"Satipo Pangoa region, 20hr conche",2012,70.0,Austria,70.0,Criollo (Amarru),Peru,122500.0
991,Zotter,"Loma Los Pinos, Yacao region, D.R.",2012,62.0,Austria,75.0,Blend,Dominican Republic,116250.0
992,Zotter,Santo Domingo,2012,70.0,Austria,75.0,Blend,Dominican Republic,131250.0
993,Zotter,"Kongo, Highlands",2012,68.0,Austria,65.0,Forastero,Congo,110500.0
994,Zotter,"Indianer, Raw",2012,58.0,Austria,70.0,Blend,Other,101500.0
995,Zotter,Peru,2011,70.0,Austria,75.0,Blend,Peru,131250.0
996,Zotter,Congo,2011,65.0,Austria,60.0,Forastero,Congo,97500.0
997,Zotter,Kerala State,2011,65.0,Austria,70.0,Forastero,India,113750.0
998,Zotter,Kerala State,2011,62.0,Austria,65.0,Blend,India,100750.0
999,Zotter,"Brazil, Mitzi Blue",2010,65.0,Austria,60.0,Blend,Brazil,97500.0
